# This file contains 'Interaction Scores' generated by rec-YnH score function
DB(Read 1) \ AD(Read 2)	"ADRM1"	"AP2B1"	"ARL2"	"BCL2L2"	"BIK"	"BNIP3"	"BNIP3L"	"BRMS1"	"BTG1"	"CCL14"	"CCND2"	"CCND3"	"CDK4"	"CDK6"	"CDKN1A"	"CDKN2D"	"CEP55"	"CNOT7"	"CTBP1"	"DAPK1"	"DDX39A"	"DMRTB1"	"EIF4EBP2"	"EXOSC1"	"EXOSC5"	"FHL3"	"GAA"	"IGF2"	"IKZF1"	"IKZF5"	"KLF3"	"LSM2"	"LSM3"	"MME"	"MORF4L1"	"MRFAP1"	"MRFAP1L1"	"MTA1"	"NMI"	"OR10AG1"	"PCNA"	"PIAS1"	"PLEKHG7"	"PPID"	"PSMC1"	"PSMC2"	"PSMD2"	"PSMD5"	"QKI"	"RBBP4"	"RBBP8"	"RBFOX2"	"RBPMS"	"REEP2"	"RING1"	"RYBP"	"S100A1"	"S100B"	"S100P"	"SARNP"	"SH3GLB1"	"SH3GLB2"	"SNX32"	"STMN2"	"STX4"	"SUPT4H1"	"SUPT5H"	"TEX11"	"TOPBP1"	"TSG101"	"UBE2I"	"UCHL5"	"VAMP2"	"VAMP3"	"WDR7"	"lam"	"largeT"	"p53"
"LSM2"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.553469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.757566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.601269	0.000000	0.000000	0.000000	0.000000	0.485829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.384502	0.000000	0.000000	0.000000	1.478380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.732167	0.759764	0.000000	0.000000	0.000000	0.299914	2.590030	0.000000	0.000000	0.000000	0.000000	0.761974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"LSM3"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.893097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.183581	0.000000	0.000000	0.000000	0.000000	0.000000	1.516650	0.000000	0.000000	0.000000	0.519510	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.730289	0.000000	0.000000	0.000000	2.921635	0.000000	0.000000	0.000000	0.000000	0.000000	1.006383	0.000000	3.192668	0.000000	0.000000	0.000000	1.944878	0.888119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"MME"	0.000000	0.000000	0.000000	0.000000	0.000000	1.822879	0.000000	0.000000	1.559241	0.000000	1.480194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.656435	1.287467	0.706736	0.000000	0.000000	0.000000	0.000000	3.384948	0.000000	0.000000	0.000000	0.000000	0.000000	1.188068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.846630	0.000000	0.000000	0.000000	0.000000	0.000000	0.673136	0.000000	0.000000	0.000000	1.235651	0.000000	1.822879	0.000000	0.000000	0.000000	0.884367	0.000000	0.000000	0.000000	0.000000	3.459717	0.000000	0.000000	0.000000	0.000000	0.608625	0.000000	0.000000
"MORF4L1"	1.074396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384835	1.018382	0.000000	0.000000	0.902761	0.742853	0.000000	0.431391	0.000000	2.342413	0.000000	0.000000	0.000000	2.613169	2.152221	0.000000	2.737509	0.814832	1.583958	1.249777	1.786288	6.183058	0.000000	3.453196	0.000000	1.206416	0.000000	0.000000	2.023340	4.732937	0.471022	2.948223	0.334735	0.000000	0.000000	0.000000	0.000000	1.025402	0.000000	0.000000	0.000000	0.000000	1.177339	0.000000	0.000000	2.887150	0.000000	0.000000	0.000000	0.000000	0.000000	1.083835	0.618518	2.948223	6.295371	0.871355	0.000000	5.774624	0.000000	0.000000	6.171412	0.000000	1.083835	0.000000	0.000000	0.000000	0.000000	0.000000	1.074396	0.000000	0.000000
"MRFAP1"	1.510237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.328284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.368837	0.593879	0.000000	0.000000	0.000000	0.000000	0.000000	1.286734	1.117560	0.961760	0.708820	0.875739	0.000000	0.000000	4.951719	0.000000	0.000000	0.000000	1.400223	0.000000	0.504113	0.361393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.282592	0.000000	0.568531	0.000000	2.666221	1.286734	0.000000	0.000000	2.582829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200551	2.725747	1.693693	0.000000	0.000000	0.000000	0.000000	0.000000	6.727602	0.000000	0.952958	0.000000	0.000000	0.000000	0.000000	0.000000	0.944322	0.000000	0.000000
"MRFAP1L1"	0.000000	0.000000	0.000000	0.000000	1.433157	1.320393	0.000000	0.424810	0.000000	0.000000	0.000000	0.405629	0.000000	0.000000	0.000000	0.750573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.346765	0.000000	0.000000	0.000000	3.602512	0.495160	0.000000	0.000000	3.609890	0.000000	0.000000	0.000000	2.588826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.550539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433788	0.000000	0.000000	0.000000	0.485106	3.091554	1.320393	0.000000	0.000000	0.000000	0.806258	0.000000	2.915086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.389165	0.925807	0.000000
"MTA1"	0.554976	0.000000	0.255659	0.000000	0.000000	0.000000	0.000000	0.175934	0.367462	0.000000	0.485434	0.691443	0.000000	0.000000	0.670342	0.000000	0.000000	0.481134	0.000000	0.000000	0.000000	0.791424	0.375045	0.000000	0.402766	0.991946	0.664142	0.000000	0.000000	0.000000	1.637448	0.208024	0.873523	0.000000	0.510545	0.900672	0.000000	0.000000	0.963487	0.151585	0.000000	0.270858	0.000000	0.000000	0.730289	0.316338	0.508155	0.000000	1.299576	0.236838	0.000000	0.000000	1.893104	0.000000	0.000000	0.483992	0.000000	0.000000	0.000000	0.381609	0.000000	1.577784	0.434944	0.226072	0.000000	0.000000	1.019379	2.359102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"NMI"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.215659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.448711	0.711772	0.000000	1.562331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.957871	0.450216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.033922	1.049276	0.000000	0.000000	0.000000	0.863976	0.000000	1.013724	0.000000	0.000000	0.000000	0.682479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.395545	0.000000	0.000000	0.000000	0.000000	0.000000	1.262664	0.901600	0.000000	0.000000	0.950784	0.000000	1.013724	0.000000	2.175030	4.527375	1.789977	0.000000	0.000000	0.000000	0.366676	0.000000	0.000000
"OR10AG1"	0.000000	0.000000	0.739053	0.000000	1.078168	0.000000	0.000000	0.533639	0.000000	0.000000	0.757201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.751051	0.000000	0.000000	0.000000	0.000000	0.000000	1.411424	0.000000	0.000000	2.009454	0.328988	0.000000	0.000000	0.000000	0.000000	0.564243	0.000000	0.000000	0.583644	0.578220	0.359103	0.000000	0.000000	0.000000	0.439738	0.000000	0.250365	0.813962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.400125	0.574661	0.000000	0.370412	0.000000	0.407318	0.000000	2.190165	0.000000	0.863639	0.000000	0.576435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"PCNA"	0.000000	0.000000	0.000000	0.000000	0.000000	1.896248	0.000000	0.698251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.250490	0.000000	0.000000	2.744183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.476837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.122206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.711736	0.000000	0.000000	1.713714	0.000000	0.000000	2.345866	0.000000	0.000000	0.000000	0.000000	0.000000	1.576592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"PIAS1"	0.000000	0.000000	0.176630	0.000000	0.000000	0.465716	0.000000	0.835206	0.572560	1.015132	0.000000	0.993744	2.155363	0.393105	0.761534	1.029930	0.000000	1.045186	0.000000	0.533907	1.969893	1.788492	0.484254	0.403954	0.282537	1.670215	0.477911	0.000000	0.000000	0.000000	0.000000	0.790228	2.402063	0.000000	0.362015	1.352185	0.970610	0.286954	0.712093	0.375949	0.000000	0.000000	0.000000	0.373077	1.124624	1.491395	0.360235	0.000000	3.368383	0.000000	0.000000	3.249303	1.497418	0.000000	0.537851	0.700254	0.000000	0.000000	0.000000	0.071558	1.186728	0.965327	0.306102	0.424258	0.000000	0.251569	0.756958	4.163952	0.000000	0.000000	4.130732	0.363813	0.000000	5.701947	0.000000	0.109411	0.754315	0.000000
"PLEKHG7"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"PPID"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.631614	0.000000	0.000000	0.000000	1.452164	0.000000	0.000000	0.000000	0.000000	0.000000	1.082476	0.000000	0.000000	1.340734	0.000000	0.000000	1.237673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.925338	0.000000	0.488894	0.300114	0.000000	0.000000	0.000000	0.662780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.022682	0.324083	0.000000	0.000000	0.000000	0.000000	1.277559	0.644079	0.000000	0.000000	0.740367	0.000000	1.227249	0.485796	0.000000	0.000000	0.000000	0.000000	0.000000	0.662780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.221048	0.000000	0.000000
"PSMC1"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.320393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"PSMC2"	0.000000	0.000000	0.611339	0.000000	0.000000	0.000000	0.000000	0.436146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.851887	0.000000	0.000000	1.657493	0.000000	0.000000	2.788680	0.000000	1.387367	0.000000	0.000000	0.469342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.829954	0.000000	1.842220	0.000000	0.000000	0.643478	0.000000	0.000000	2.802875	0.000000	0.000000	6.804931	4.240345	0.000000	0.000000	0.000000	3.068235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.842220	0.825236	0.000000	0.000000	0.000000	0.598889	0.000000	2.727027	0.000000	0.000000	2.824523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"PSMD2"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.558601	0.000000	0.000000	0.000000	0.000000	0.000000	1.974829	0.000000	1.392267	0.000000	2.579248	0.000000	0.000000	0.000000	2.483749	0.000000	0.000000	0.000000	1.472967	2.224902	0.000000	0.000000	0.000000	0.000000	0.000000	2.165760	0.000000	0.000000	0.000000	0.000000	1.021178	0.000000	1.258687	0.000000	0.000000	0.000000	0.000000	3.888209	0.000000	0.000000	0.000000	3.348654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.279447	0.000000	0.000000	0.000000	1.047082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"PSMD5"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.751690	0.000000	0.000000	1.110712	0.000000	0.000000	0.763043	0.000000	0.000000	0.000000	0.000000	0.000000	2.613169	2.152221	0.000000	0.000000	0.000000	0.736363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.453821	0.000000	0.000000	0.980844	0.000000	0.601947	2.850631	3.777535	0.000000	0.000000	3.502757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.701669	0.000000	0.000000	0.000000	0.000000	2.453821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.291156	0.000000	2.453821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"QKI"	0.000000	0.000000	0.255659	0.000000	0.000000	0.000000	0.000000	0.721133	0.195399	2.014375	0.485434	0.453058	0.893097	0.552147	0.198950	0.000000	0.000000	0.000000	0.000000	0.736976	1.665151	4.321953	0.375045	0.000000	0.000000	0.991946	0.000000	0.531389	0.000000	0.000000	0.000000	0.208024	0.000000	0.000000	0.886884	0.194704	0.362576	0.863130	0.963487	0.288746	0.000000	0.695617	0.000000	0.150337	0.909680	0.985983	0.000000	0.000000	0.000000	0.000000	0.000000	5.760247	4.668404	0.000000	0.418232	0.179982	1.893104	0.000000	0.000000	0.105274	0.963487	1.433773	0.233801	0.593533	0.000000	0.000000	1.019379	1.162953	0.000000	0.560723	0.000000	0.000000	0.000000	0.000000	0.000000	0.159999	0.749857	0.000000
"RBBP4"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.939736	0.000000	0.000000	0.000000	0.000000	0.319429	1.105411	0.000000	0.921397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.721588	0.361420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.662086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.225792	0.000000	0.000000	0.000000	0.204833	0.000000	1.440693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.271747	0.000000	0.000000	0.000000	0.000000	0.000000	0.306102	0.425905	0.000000
"RBBP8"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"RBFOX2"	2.311309	0.000000	0.000000	0.000000	1.895532	0.000000	0.000000	0.630249	0.000000	0.000000	0.883476	0.603564	0.681170	0.000000	0.000000	2.096199	0.000000	1.417936	0.000000	1.267851	0.000000	5.563841	0.702224	0.000000	0.748588	1.133182	1.160101	0.702224	4.091826	0.000000	0.000000	0.726973	0.665230	0.000000	0.923515	0.000000	1.142008	0.758623	1.588054	1.265389	0.000000	1.854830	0.000000	0.549833	0.000000	0.000000	0.000000	1.950968	7.362836	0.000000	0.000000	0.000000	6.621400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.136108	0.801676	1.053026	0.000000	1.376937	0.000000	2.166540	2.073922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"RBPMS"	0.692596	0.000000	0.593879	0.000000	0.884367	0.803182	0.000000	0.226935	0.251569	1.583256	0.000000	0.216021	0.459718	1.153688	0.000000	0.000000	1.708716	1.028442	0.000000	0.907381	0.000000	5.030094	0.000000	0.000000	0.000000	0.455321	2.025549	0.000000	3.457104	0.000000	1.915656	0.000000	0.789631	0.000000	0.000000	0.250691	0.000000	0.000000	0.000000	0.522601	0.000000	0.625284	0.000000	0.657192	0.365698	0.975282	0.000000	0.000000	6.872088	0.000000	0.000000	7.102494	0.000000	0.944322	0.527764	0.000000	2.190645	0.000000	0.000000	0.762115	0.000000	1.082306	0.000000	0.000000	0.000000	0.168844	0.000000	1.664510	0.000000	0.699456	2.780714	0.642287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"REEP2"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.623515	0.264873	0.000000	0.000000	0.424120	0.000000	0.720598	0.269573	0.000000	0.000000	0.000000	0.000000	0.000000	2.006189	0.000000	0.498258	0.000000	0.922146	0.000000	0.000000	0.000000	0.000000	0.000000	1.975772	0.281567	0.000000	0.000000	0.000000	0.000000	0.482332	0.295829	2.310361	0.000000	0.000000	1.589156	0.000000	0.000000	0.000000	1.015750	0.000000	0.000000	1.011068	0.319493	0.000000	2.176343	2.254442	0.000000	0.000000	0.000000	2.254442	0.000000	0.731194	0.144283	2.650786	1.570553	0.574245	0.557226	0.000000	0.000000	0.000000	1.720582	0.000000	0.731194	2.037712	0.260335	0.000000	0.000000	0.000000	0.407007	0.559297	0.000000
"RING1"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.872275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.415533	0.000000	0.000000	0.842775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.355035	0.000000	0.000000	0.000000	1.381224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.948036	0.000000	0.000000	0.000000	0.000000	0.000000	2.065514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.760851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"RYBP"	0.000000	0.000000	0.000000	0.000000	0.944194	0.000000	0.000000	0.639930	0.272742	0.000000	0.000000	0.234439	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.354899	1.630884	0.511932	0.000000	0.000000	0.000000	0.000000	0.000000	3.573441	0.000000	0.000000	0.000000	0.000000	0.000000	0.383603	0.000000	0.495639	0.769802	0.000000	0.212829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.280961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.492505	0.324718	0.314296	0.000000	0.183491	0.000000	0.000000	0.000000	0.749778	0.000000	0.000000	0.000000	0.000000	0.000000	0.418525	0.000000	0.000000
"S100A1"	0.000000	0.000000	0.000000	0.000000	1.807579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.563109	0.000000	0.000000	1.103068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.249668	0.000000	0.000000	0.000000	0.000000	1.709169	0.656540	0.000000	0.000000	0.000000	0.680029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.369532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.229065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"S100B"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.487332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.668816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.164592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"S100P"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.369250	0.000000	0.000000	2.417633	0.000000	0.000000	0.000000	0.000000	0.000000	1.739202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.525382	0.000000	0.000000	0.000000	0.000000	2.775316	0.000000	0.000000	4.410547	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"SARNP"	0.504291	0.000000	0.230106	0.000000	0.000000	0.000000	1.811699	0.000000	0.473093	0.000000	0.440169	0.630799	0.000000	0.000000	0.000000	0.547077	0.000000	0.000000	0.000000	0.000000	6.568802	1.203864	0.613126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.527529	0.186927	0.318913	0.000000	0.648954	0.330831	0.327493	0.196718	0.000000	0.671630	0.000000	0.000000	0.000000	0.258109	0.000000	0.285297	0.461092	0.000000	0.000000	0.213030	0.000000	0.000000	2.546410	0.957141	0.000000	0.161572	1.774373	0.000000	0.509601	0.000000	0.000000	1.712095	0.000000	0.000000	0.000000	0.325305	0.000000	0.796426	0.000000	0.509601	0.000000	0.465520	0.000000	0.000000	0.000000	0.274068	0.204121	0.000000
"SH3GLB1"	1.158582	0.000000	0.000000	0.000000	0.000000	0.803182	1.510237	0.000000	0.652146	0.000000	0.000000	0.403868	0.000000	0.385381	0.662317	0.421730	0.000000	0.000000	0.000000	0.000000	0.000000	1.545804	0.831768	0.000000	1.428630	0.000000	0.000000	0.256970	0.000000	0.000000	0.000000	0.493073	0.448178	0.000000	0.354829	0.250691	0.459718	0.281117	0.000000	0.522601	0.000000	0.346256	0.000000	0.365698	0.365698	0.402732	0.000000	0.000000	0.970731	0.000000	0.000000	0.000000	0.000000	0.548084	0.527764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.527568	1.107926	0.738513	0.000000	0.000000	0.000000	0.000000	1.583256	1.168503	0.000000	0.247240	0.000000	0.000000	0.000000	0.206702	0.741103	0.000000
"SH3GLB2"	0.000000	0.000000	0.261097	0.000000	0.000000	0.000000	0.000000	0.483503	0.672340	0.000000	0.000000	0.588189	1.299726	0.562777	0.381397	1.041299	0.000000	0.490617	0.000000	0.000000	1.077915	1.319361	1.332807	1.569895	0.000000	1.848771	1.762514	0.204006	3.133709	0.000000	2.411560	0.561825	2.229515	0.000000	0.902209	1.024991	0.664235	0.223553	4.420504	0.000000	0.000000	0.508588	0.000000	0.153653	1.086666	1.462613	0.000000	1.256243	1.319361	0.000000	0.000000	0.000000	0.000000	0.782477	0.426651	0.860571	0.000000	0.000000	0.000000	0.695702	7.149300	1.731817	0.622988	0.230930	0.000000	0.569138	0.000000	4.196050	0.000000	0.979740	1.716911	0.196147	0.000000	0.000000	0.000000	0.565650	0.000000	0.000000
"SNX32"	1.389020	0.000000	0.416342	0.000000	0.000000	1.564284	0.000000	0.533639	0.322236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.688272	0.000000	0.000000	0.822442	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.321137	0.578220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.533604	0.000000	0.000000	0.000000	1.176934	0.692141	0.000000	2.425277	0.000000	1.777582	0.000000	0.544515	0.000000	0.000000	0.000000	0.000000	1.400125	0.984519	0.000000	0.000000	0.000000	0.000000	0.000000	2.582317	1.857102	2.097102	2.280080	0.000000	0.000000	0.000000	0.000000	0.265888	0.000000	0.000000
"STMN2"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.954620	0.336015	0.000000	0.000000	0.000000	0.000000	0.000000	0.849682	0.952243	0.000000	0.778853	0.000000	0.000000	0.000000	1.215004	0.000000	0.000000	0.000000	0.595391	0.000000	0.000000	4.832152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.023814	0.000000	0.000000	0.486109	0.000000	1.519651	0.000000	0.000000	1.758358	0.529385	0.000000	0.000000	2.652064	0.000000	0.000000	0.000000	2.562697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185080	2.621411	0.000000	0.398480	0.000000	0.000000	0.000000	0.000000	3.852394	0.000000	0.894464	0.000000	0.599040	0.000000	0.000000	0.000000	0.277484	0.387509	0.000000
